Pair_ID,Exporter,Importer,Year,Month,MIS,MIS_MA3,Trade_Score_Econ,Trade_Score_ML,Trade_Score_Final,Corridor_Rank,Gate_Pass,Gate_Route,Gate_Friction,Top_Corridor,Recommendation,Active_Arbitrage,Route_Feasibility,Market_Friction_Index,Supply_Confidence,Arbitrage_Profit_USD_kg,Expected_Margin_USD_kg,Food_Security_Risk_Flag
KEN→ZAM,Kenya,Zambia,2022,2,-1.668427,-1.766246,0.25965667954637217,0.31781433138111603,0.0,5,0,1,0,0,0,0,0.566027,0.8667,0.495501,0.0,0.0,0
KEN→ZAM,Kenya,Zambia,2023,11,-1.572239,-1.674405,0.43859371957894416,0.25941756285694845,0.0,1,0,1,0,1,1,0,0.566027,0.8667,1.0,0.0,0.0,0
KEN→ZAM,Kenya,Zambia,2023,12,-1.547784,-1.59615,0.4445636419589043,0.27496584529545154,0.0,1,0,1,0,1,1,0,0.566027,0.8667,1.0,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2016,1,0.170302,,0.5842098505224345,0.5886145969630256,0.5859717490986709,2,1,1,1,0,1,1,0.918864,0.2383,,0.01819,,0
TAN→KEN,Tanzania,Kenya,2016,2,-0.625503,-0.2276,0.5538546776282953,0.6162090443451388,0.5787964243150328,2,1,1,1,0,1,0,0.918864,0.2383,,0.0,,0
TAN→KEN,Tanzania,Kenya,2016,3,-0.391443,-0.282215,0.5496882050606444,0.6535856225182858,0.5912471720437009,2,1,1,1,0,1,0,0.918864,0.2383,,0.0,,0
TAN→KEN,Tanzania,Kenya,2016,4,-2.217115,-1.07802,0.4889777829843029,0.6086337919242489,0.5368401865602813,2,1,1,1,0,1,0,0.918864,0.2383,,0.0,,0
TAN→KEN,Tanzania,Kenya,2016,5,-1.280873,-1.296477,0.47231212157788877,0.608934088478984,0.5269609083383269,3,1,1,1,0,1,0,0.918864,0.2383,,0.0,,0
TAN→KEN,Tanzania,Kenya,2016,6,-0.719127,-1.405705,0.7366152201138015,0.6113634752488952,0.686514522167839,1,1,1,1,1,1,0,0.918864,0.2383,0.8,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2016,7,-0.672315,-0.890772,0.7415534957378519,0.6311840458777149,0.6974057157937972,1,1,1,1,1,1,0,0.918864,0.2383,0.699221,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2016,8,0.404363,-0.329027,0.7914381910055682,0.6252512228942172,0.7249634037610277,1,1,1,1,1,1,1,0.918864,0.2383,0.71985,0.04319,0.03109,0
TAN→KEN,Tanzania,Kenya,2016,9,-0.344631,-0.204194,0.8052159418703707,0.6437694615598726,0.7406373497461713,1,1,1,1,1,1,0,0.918864,0.2383,0.732334,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2016,10,-0.344631,-0.094966,0.8366089596880965,0.6462958186566086,0.7604837032755012,1,1,1,1,1,1,0,0.918864,0.2383,0.8,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2016,11,0.310739,-0.126174,0.8342281618140462,0.6415032481094419,0.7571381963322046,1,1,1,1,1,1,1,0.918864,0.2383,0.8,0.03319,0.026552,0
TAN→KEN,Tanzania,Kenya,2016,12,-0.438255,-0.157382,0.8110840960639221,0.6719281554467842,0.755421719817067,1,1,1,1,1,1,0,0.918864,0.2383,0.739074,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2017,1,-0.672315,-0.26661,0.836245304315506,0.6706609893301457,0.7700115783213619,1,1,1,1,1,1,0,0.918864,0.2383,0.837356,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2017,2,-1.468121,-0.859564,0.8200164061757613,0.6342801608427782,0.7457219080425681,1,1,1,1,1,1,0,0.918864,0.2383,0.92247,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2017,3,-1.0,-1.046812,0.8033801343707654,0.63864756970803,0.7374871085056712,1,1,1,1,1,1,0,0.918864,0.2383,0.91557,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2017,4,-1.0,-1.15604,0.7727477706891949,0.6492918319231652,0.723365395182783,2,1,1,1,0,1,0,0.918864,0.2383,0.850136,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2017,5,-1.093624,-1.031208,0.8078939648202396,0.6293960707381095,0.7364948071873876,2,1,1,1,0,1,0,0.918864,0.2383,0.925322,0.0,0.0,1
TAN→KEN,Tanzania,Kenya,2017,6,0.497987,-0.531879,0.8714366859371036,0.6291423857151951,0.7745189658483401,2,1,1,1,0,1,1,0.918864,0.2383,1.0,0.05319,0.05319,1
TAN→KEN,Tanzania,Kenya,2017,7,-0.204194,-0.26661,0.8916735441545929,0.6577192429835687,0.7980918236861831,2,1,1,1,0,1,0,0.918864,0.2383,1.0,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2017,8,-0.531879,-0.079362,0.9059583313988936,0.6664256137120333,0.8101452443241495,2,1,1,1,0,1,0,0.918864,0.2383,1.0,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2017,9,-0.812752,-0.516275,0.8726270848741287,0.6623337844986243,0.7885097647239269,2,1,1,1,0,1,0,0.918864,0.2383,1.0,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2017,10,-0.297819,-0.547483,0.8702462870000786,0.6743527548684051,0.7918888741474093,2,1,1,1,0,1,0,0.918864,0.2383,1.0,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2017,11,0.217115,-0.297819,0.8892926699924796,0.6785809913778523,0.8050079985466286,2,1,1,1,0,1,1,0.918864,0.2383,1.0,0.02319,0.02319,0
TAN→KEN,Tanzania,Kenya,2017,12,0.263927,0.061074,0.9166719218321191,0.6831059243340261,0.8232455228328819,1,1,1,1,1,1,1,0.918864,0.2383,1.0,0.02819,0.02819,0
TAN→KEN,Tanzania,Kenya,2018,1,0.029866,0.170302,0.718429522093138,0.6761797876412246,0.7015296283123726,1,1,1,1,1,1,1,0.918864,0.2383,0.393843,0.00319,0.001256,0
TAN→KEN,Tanzania,Kenya,2018,2,-0.344631,-0.016946,0.6765038858250255,0.7066974319445098,0.6885813042728193,1,1,1,1,1,1,0,0.918864,0.2383,0.312736,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2018,3,0.076678,-0.079362,0.7074357809390942,0.6926801390869383,0.7015335241982319,1,1,1,1,1,1,1,0.918864,0.2383,0.417472,0.00819,0.003419,0
TAN→KEN,Tanzania,Kenya,2018,4,-0.672315,-0.313423,0.6963404091050854,0.6953451865583553,0.6959423200863933,1,1,1,1,1,1,0,0.918864,0.2383,0.43731,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2018,5,1.434229,0.279531,0.7520142679684675,0.668176355330252,0.7184791029131813,1,1,1,1,1,1,1,0.918864,0.2383,0.46794,0.15319,0.071684,0
TAN→KEN,Tanzania,Kenya,2018,6,0.497987,0.419967,0.8077332281242148,0.6832691596927662,0.7579476007516354,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.05319,0.031914,0
TAN→KEN,Tanzania,Kenya,2018,7,-0.204194,0.576007,0.8196372174944655,0.7102544985590119,0.7758841299202841,1,1,1,1,1,1,0,0.918864,0.2383,0.6,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2018,8,0.310739,0.20151,0.7910675667178007,0.6965815186448104,0.7532731474886045,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.03319,0.019914,0
TAN→KEN,Tanzania,Kenya,2018,9,0.919296,0.341947,0.8017812334390895,0.6905888971404687,0.7573042989196412,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.09819,0.058914,0
TAN→KEN,Tanzania,Kenya,2018,10,1.434229,0.888088,0.8434452725230298,0.6942057636208875,0.7837494689621729,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.15319,0.091914,0
TAN→KEN,Tanzania,Kenya,2018,11,1.995974,1.449833,0.8862997105439955,0.6935666697938357,0.8092064942439317,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.21319,0.127914,0
TAN→KEN,Tanzania,Kenya,2018,12,0.732048,1.387417,0.8815381147958952,0.7402227441171949,0.825011966524415,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.07819,0.046914,0
TAN→KEN,Tanzania,Kenya,2019,1,2.089598,1.605873,0.8799122171858128,0.6937125100412319,0.8054323343279804,1,1,1,1,1,1,1,0.918864,0.2383,0.546327,0.22319,0.121935,0
TAN→KEN,Tanzania,Kenya,2019,2,0.685235,1.16896,0.8419843295371846,0.7339379616015244,0.7987657823629206,1,1,1,1,1,1,1,0.918864,0.2383,0.532839,0.07319,0.038998,0
TAN→KEN,Tanzania,Kenya,2019,3,0.825672,1.200169,0.8193512014861875,0.7395294510695144,0.7874225013195182,1,1,1,1,1,1,1,0.918864,0.2383,0.45944,0.08819,0.040518,0
TAN→KEN,Tanzania,Kenya,2019,4,0.732048,0.747652,0.8080608603046097,0.7177731023879702,0.7719457571379539,1,1,1,1,1,1,1,0.918864,0.2383,0.527608,0.07819,0.041254,0
TAN→KEN,Tanzania,Kenya,2019,5,1.761914,1.106544,0.8386901964729037,0.6840528401124815,0.7768352539287348,1,1,1,1,1,1,1,0.918864,0.2383,0.537145,0.18819,0.101085,0
TAN→KEN,Tanzania,Kenya,2019,6,0.77886,1.09094,0.8589204587043557,0.705994824190332,0.7977502048987462,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.08319,0.049914,0
TAN→KEN,Tanzania,Kenya,2019,7,1.340605,1.293793,0.8743957211737446,0.6843946978233958,0.7983953118336051,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.14319,0.085914,0
TAN→KEN,Tanzania,Kenya,2019,8,1.059732,1.059732,0.8565396608303055,0.6907529915893803,0.7902249931339355,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.11319,0.067914,0
TAN→KEN,Tanzania,Kenya,2019,9,0.591611,0.997316,0.8517780650822054,0.7004638081938898,0.7912523623268792,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.06319,0.037914,0
TAN→KEN,Tanzania,Kenya,2019,10,0.544799,0.732048,0.8315412831527793,0.6953507483550759,0.777065069233698,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.05819,0.034914,0
TAN→KEN,Tanzania,Kenya,2019,11,0.966108,0.700839,0.829160408990666,0.6750813227948831,0.7675287745123528,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.10319,0.061914,0
TAN→KEN,Tanzania,Kenya,2019,12,0.966108,0.825672,0.8386836767749296,0.6758803154442133,0.773562332242643,1,1,1,1,1,1,1,0.918864,0.2383,0.6,0.10319,0.061914,0
TAN→KEN,Tanzania,Kenya,2020,1,-0.906376,0.341947,0.9229920834661908,0.7115580552389383,0.8384184721752898,1,1,1,1,1,1,0,0.918864,0.2383,0.955671,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2020,2,0.966108,0.341947,0.9191598452219853,0.6892239142616124,0.8271854728378362,1,1,1,1,1,1,1,0.918864,0.2383,0.944426,0.10319,0.097455,0
TAN→KEN,Tanzania,Kenya,2020,3,-1.0,-0.313423,0.8676324275571713,0.702011884889425,0.8013842104900728,1,1,1,1,1,1,0,0.918864,0.2383,0.939935,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2020,4,0.217115,0.061074,0.8965285598134225,0.702570519325461,0.8189453436182379,1,1,1,1,1,1,1,0.918864,0.2383,0.940893,0.02319,0.021819,0
TAN→KEN,Tanzania,Kenya,2020,5,-0.438255,-0.407047,0.8637800675508109,0.6738564818964515,0.7878106332890672,1,1,1,1,1,1,0,0.918864,0.2383,0.949589,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2020,6,-0.672315,-0.297819,0.8892926699924796,0.6591295764290557,0.79722743256711,1,1,1,1,1,1,0,0.918864,0.2383,1.0,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2020,7,0.029866,-0.360235,0.8845310742443793,0.6661975487139611,0.797197664032212,1,1,1,1,1,1,1,0.918864,0.2383,1.0,0.00319,0.00319,0
TAN→KEN,Tanzania,Kenya,2020,8,-0.157382,-0.26661,0.8916735441545929,0.671243316936971,0.8035014532675442,1,1,1,1,1,1,0,0.918864,0.2383,1.0,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2020,9,1.340605,0.404363,0.9428607747347338,0.6559583991638258,0.8280998245063707,1,1,1,1,1,1,1,0.918864,0.2383,1.0,0.14319,0.14319,0
TAN→KEN,Tanzania,Kenya,2020,10,0.966108,0.716444,0.9666688297632982,0.6791319841545921,0.8516540915198156,1,1,1,1,1,1,1,0.918864,0.2383,1.0,0.10319,0.10319,0
TAN→KEN,Tanzania,Kenya,2020,11,-0.063758,0.747652,0.9690496276373483,0.7247247602391553,0.871319680678071,1,1,1,1,1,1,0,0.918864,0.2383,1.0,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2020,12,0.966108,0.622819,0.9595263598530848,0.7029781797834426,0.8569070878252278,1,1,1,1,1,1,1,0.918864,0.2383,1.0,0.10319,0.10319,0
TAN→KEN,Tanzania,Kenya,2021,1,-0.157382,0.248323,0.8665404217857188,0.7859278539348227,0.8342953946453603,1,1,1,1,1,1,0,0.918864,0.2383,0.810982,0.0,0.0,0
TAN→KEN,Tanzania,Kenya,2021,2,0.076678,0.295135,0.8716336084588323,0.7895645592026908,0.8388059887563757,1,1,1,1,1,1,1,0.918864,0.2383,0.815448,0.00819,0.006679,0
TAN→KEN,Tanzania,Kenya,2021,3,0.310739,0.076678,0.8591696069290574,0.7748406310637217,0.8254380165829232,1,1,1,1,1,1,1,0.918864,0.2383,0.827777,0.03319,0.027474,0
TAN→KEN,Tanzania,Kenya,2021,4,0.217115,0.20151,0.8749099191268177,0.7739965863451407,0.8345445860141469,1,1,1,1,1,1,1,0.918864,0.2383,0.84602,0.02319,0.019619,0
TAN→KEN,Tanzania,Kenya,2021,5,0.357551,0.295135,0.8919933752160859,0.7667154167406995,0.8418821918259314,1,1,1,1,1,1,1,0.918864,0.2383,0.87519,0.03819,0.033423,0
TAN→KEN,Tanzania,Kenya,2021,6,1.01292,0.529195,0.9523839662309342,0.7215991748824185,0.8600700496915279,1,1,1,1,1,1,1,0.918864,0.2383,1.0,0.10819,0.10819,0
TAN→KEN,Tanzania,Kenya,2021,7,0.497987,0.622819,0.9595263598530848,0.7508054835447282,0.8760380093297422,1,1,1,1,1,1,1,0.918864,0.2383,1.0,0.05319,0.05319,0
TAN→KEN,Tanzania,Kenya,2021,8,1.246981,0.919296,0.982144015944624,0.7301118418064315,0.881331146289347,1,1,1,1,1,1,1,0.918864,0.2383,1.0,0.13319,0.13319,0
TAN→KEN,Tanzania,Kenya,2021,9,1.01292,0.919296,0.982144015944624,0.7476413036463139,0.8883429310252999,1,1,1,1,1,1,1,0.918864,0.2383,1.0,0.10819,0.10819,0
TAN→KEN,Tanzania,Kenya,2021,10,1.200169,1.153356,1.0,0.7492111020024614,0.8996844408009845,1,1,1,1,1,1,1,0.918864,0.2383,1.0,0.12819,0.12819,0
TAN→KEN,Tanzania,Kenya,2021,11,1.293793,1.16896,0.975047684134781,0.7691034499403393,0.8926699904570043,1,1,1,1,1,1,1,0.918864,0.2383,0.923289,0.13819,0.127589,0
TAN→KEN,Tanzania,Kenya,2021,12,0.966108,1.153356,0.9746663322045805,0.7829302904601195,0.8979719155067961,1,1,1,1,1,1,1,0.918864,0.2383,0.925663,0.10319,0.095519,0
TAN→KEN,Tanzania,Kenya,2022,1,0.170302,0.810068,0.8124305419592608,0.8191635503843646,0.8151237453293023,1,1,1,1,1,1,1,0.918864,0.2383,0.526458,0.01819,0.009576,0
TAN→KEN,Tanzania,Kenya,2022,2,-0.063758,0.357551,0.7745384352938078,0.8295870031875103,0.7965578624512888,1,1,1,1,1,1,0,0.918864,0.2383,0.516568,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2016,1,-1.956601,,0.33663610220049933,0.665574303814045,0.4682113828459176,4,1,1,1,0,0,0,0.849907,0.4266,,0.0,,0
TAN→ZAM,Tanzania,Zambia,2016,2,-2.208338,-2.082469,0.3270338762708998,0.6392422484909164,0.4519172251589064,4,1,1,1,0,0,0,0.849907,0.4266,,0.0,,0
TAN→ZAM,Tanzania,Zambia,2016,3,-1.906253,-2.02373,0.33151496081088416,0.613389240658498,0.4442646727499297,4,1,1,1,0,0,0,0.849907,0.4266,,0.0,,0
TAN→ZAM,Tanzania,Zambia,2016,4,-1.755211,-1.956601,0.33663610220049933,0.6279930962162329,0.45317889980679277,4,1,1,1,0,0,0,0.849907,0.4266,,0.0,,0
TAN→ZAM,Tanzania,Zambia,2016,5,-2.258685,-1.973383,0.33535583592511137,0.5988388284134684,0.4407490329204542,4,1,1,1,0,0,0,0.849907,0.4266,,0.0,,0
TAN→ZAM,Tanzania,Zambia,2016,6,-2.208338,-2.074078,0.600309900503682,0.6025727057259708,0.6012150225925976,3,1,1,1,0,1,0,0.849907,0.4266,0.8,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2016,7,-1.981774,-2.149599,0.5602035841024698,0.6366400128891988,0.5907781556171614,3,1,1,1,0,1,0,0.849907,0.4266,0.699221,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2016,8,-1.855906,-2.015339,0.5774762767045772,0.6478617542101466,0.605630467706805,3,1,1,1,0,1,0,0.849907,0.4266,0.71985,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2016,9,-1.780385,-1.872688,0.5926133282781668,0.6535134090821928,0.6169733605997771,2,1,1,1,0,1,0,0.849907,0.4266,0.732334,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2016,10,-1.805558,-1.81395,0.6201545617886383,0.6417621174613298,0.6287975840577149,2,1,1,1,0,1,0,0.849907,0.4266,0.8,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2016,11,-1.604169,-1.730037,0.6265561220297677,0.6622644754825402,0.6408394634108767,2,1,1,1,0,1,0,0.849907,0.4266,0.8,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2016,12,-1.805558,-1.738428,0.6051527210159996,0.6669904491213414,0.6298878122581364,2,1,1,1,0,1,0,0.849907,0.4266,0.739074,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2017,1,-1.956601,-1.788776,0.6348057704244687,0.6712777355769184,0.6493945564854486,3,1,1,1,0,1,0,0.849907,0.4266,0.837356,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2017,2,-2.35938,-2.040513,0.6446076563205405,0.649525632417539,0.64657484675934,3,1,1,1,0,1,0,0.849907,0.4266,0.92247,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2017,3,-2.661464,-2.325815,0.6204910347737441,0.6375613398275245,0.6273191567952563,3,1,1,1,0,1,0,0.849907,0.4266,0.91557,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2017,4,-2.862854,-2.627899,0.5751460603898597,0.6317475237007633,0.5977866457142211,3,1,1,1,0,1,0,0.849907,0.4266,0.850136,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2017,5,-3.31598,-2.946766,0.5764433171997633,0.5683070711111111,0.5731888187643024,3,1,1,1,0,1,0,0.849907,0.4266,0.925322,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2017,6,-2.988722,-3.055852,0.5935712363895504,0.5631881777001372,0.5814180129137851,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2017,7,-3.03907,-3.114591,0.5890901518495661,0.560823421738728,0.5777834598052309,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2017,8,-2.510422,-2.846071,0.6095750225602795,0.602282946690842,0.6066581922125045,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2017,9,-2.661464,-2.736985,0.6178969822144911,0.6015724420330762,0.6113671661419251,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2017,10,-2.560769,-2.577552,0.6300598169829298,0.618721455671836,0.6255244724584923,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2017,11,-2.63629,-2.619508,0.6268590750063965,0.6245608967779899,0.6259398037150339,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2017,12,-2.309032,-2.502031,0.6358211677983021,0.6582290716119306,0.6447843293237535,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2018,1,-2.258685,-2.401336,0.4369278020166629,0.7154591505807956,0.548340341442316,3,1,1,1,0,1,0,0.849907,0.4266,0.393843,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2018,2,-2.460075,-2.342597,0.4137680375328355,0.738827494815409,0.5437918204458649,3,1,1,1,0,1,0,0.849907,0.4266,0.312736,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2018,3,-2.35938,-2.35938,0.4481811858315534,0.7330372905654504,0.5621236277251123,3,1,1,1,0,1,0,0.849907,0.4266,0.417472,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2018,4,-2.35938,-2.392945,0.45238126550214464,0.7272640168225234,0.5623343660302962,3,1,1,1,0,1,0,0.849907,0.4266,0.43731,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2018,5,-2.15799,-2.29225,0.4705016386989653,0.7265425406251858,0.5729179994694534,3,1,1,1,0,1,0,0.849907,0.4266,0.46794,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2018,6,-1.881079,-2.132816,0.5276699194779888,0.6834001725598602,0.5899620207107374,3,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2018,7,-1.855906,-1.964992,0.5404728873841215,0.6855146259684142,0.5984895828178385,3,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2018,8,-1.704864,-1.81395,0.5519955890148662,0.6973524191579944,0.6101383210721174,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2018,9,-1.704864,-1.755211,0.5564766735548505,0.6967883796399562,0.6126013559888928,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2018,10,-1.402779,-1.604169,0.5679993751855952,0.7168523746519764,0.6275405749721477,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2018,11,-1.453127,-1.520256,0.5744009354267247,0.7133288968425414,0.6299721199930514,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2018,12,-1.352432,-1.402779,0.5833630282186303,0.7174496270649457,0.6369976677571565,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2019,1,-1.503474,-1.436344,0.5625109366513578,0.6838219278859842,0.6110353331452083,2,1,1,1,0,1,0,0.849907,0.4266,0.546327,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2019,2,-1.352432,-1.402779,0.5604749043663337,0.7046361482775907,0.6181394019308366,2,1,1,1,0,1,0,0.849907,0.4266,0.532839,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2019,3,-1.20139,-1.352432,0.5393017772674504,0.7325506110552376,0.6166013107825652,2,1,1,1,0,1,0,0.849907,0.4266,0.45944,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2019,4,-1.327258,-1.293693,0.5670141660876472,0.7137432263726616,0.625705790201653,2,1,1,1,0,1,0,0.849907,0.4266,0.527608,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2019,5,-1.453127,-1.327258,0.5677037178655254,0.7026613322509028,0.6216867636196763,2,1,1,1,0,1,0,0.849907,0.4266,0.537145,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2019,6,-1.704864,-1.495083,0.5763213348398067,0.6660013383757404,0.6121933362541803,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2019,7,-1.604169,-1.587386,0.5692797177490464,0.6662894125914927,0.6080835956860249,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2019,8,-1.654516,-1.654516,0.5641585000713681,0.6579029037468059,0.6016562615415433,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2019,9,-1.604169,-1.620951,0.5667191089102073,0.654735779570049,0.601925777174144,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2019,10,-1.704864,-1.654516,0.5641585000713681,0.6426110397070464,0.5955395159256394,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2019,11,-1.805558,-1.704864,0.5603175486690778,0.6303698247570734,0.588338459104276,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2019,12,-1.654516,-1.721646,0.5590372823936898,0.6371249728090179,0.5902723585598211,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2020,1,-1.855906,-1.771993,0.6764072573065638,0.5352547267650682,0.6199462450899655,2,1,1,1,0,1,0,0.849907,0.4266,0.955671,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2020,2,-1.654516,-1.721646,0.6764158941765857,0.5719229284180213,0.63461870787316,2,1,1,1,0,1,0,0.849907,0.4266,0.944426,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2020,3,-1.755211,-1.755211,0.6723247756041114,0.5855670065759212,0.6376216679928353,2,1,1,1,0,1,0,0.849907,0.4266,0.939935,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2020,4,-1.956601,-1.788776,0.6700906482448585,0.5911052547483168,0.6384964908462418,2,1,1,1,0,1,0,0.849907,0.4266,0.940893,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2020,5,-2.183164,-1.964992,0.6596110230491724,0.5905410871679072,0.6319830486966663,3,1,1,1,0,1,0,0.849907,0.4266,0.949589,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2020,6,-2.35938,-2.166381,0.6614272561866936,0.5837134063247909,0.6303417162419325,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2020,7,-2.35938,-2.300641,0.651184820831337,0.5933397738630618,0.628046802044027,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2020,8,-2.208338,-2.309032,0.6505446876936428,0.6128157766341402,0.6354531232698417,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2020,9,-2.258685,-2.275467,0.6531052965324822,0.620046580867182,0.6398818102663621,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2020,10,-1.981774,-2.149599,0.6627075224620816,0.6505603423821922,0.6578486504301259,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2020,11,-2.15799,-2.132816,0.6639878650255328,0.651606987334715,0.6590355139492057,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
